1473868273425	0	0
-0.34765625	0.87939453125	-0.32470703125
-0.35498046875	0.87646484375	-0.33837890625
-0.3583984375	0.8837890625	-0.33544921875
-0.68017578125	0.0078125	-0.734375
-0.66748046875	-0.0556640625	-0.7392578125
-0.6708984375	-0.05517578125	-0.7705078125
-0.587890625	0.40283203125	-0.9443359375
-0.478515625	0.236328125	-0.841796875
-0.53271484375	0.259765625	-0.7529296875
-0.6455078125	0.03857421875	-0.791015625
-0.7099609375	0.0234375	-0.81689453125
-0.72802734375	0.02978515625	-0.8701171875
0.01416015625	0.06396484375	0.17333984375
-0.046875	0.1103515625	0.1630859375
-0.06884765625	0.2021484375	0.169921875
-0.546875	0.0615234375	-0.85888671875
-0.5302734375	0.052734375	-0.86083984375
-0.52783203125	0.05712890625	-0.875
-0.2421875	1.0634765625	-0.20068359375
-0.20361328125	1.072265625	-0.20068359375
-0.2333984375	1.0283203125	-0.3046875
-0.55322265625	1.130859375	-0.4658203125
-0.4111328125	1.05859375	-0.52197265625
-0.0869140625	1.01025390625	-0.57080078125
-0.3203125	-0.109375	-1.0048828125
-0.333984375	-0.0888671875	-1.025390625
-0.35595703125	-0.11328125	-0.99658203125
-0.193359375	1.095703125	-0.53369140625
-0.20703125	1.15869140625	-0.53662109375
-0.2783203125	1.25927734375	-0.50390625
-0.6630859375	0.21630859375	-0.82568359375
-0.66357421875	0.24267578125	-0.82763671875
-0.67626953125	0.2490234375	-0.748046875
-0.5849609375	0.66796875	-0.39990234375
-0.56591796875	0.64599609375	-0.3974609375
-0.6025390625	0.62646484375	-0.38671875
-0.927734375	0.41845703125	-0.630859375
-1.14404296875	0.4638671875	-0.56396484375
-0.6845703125	0.33837890625	-0.4716796875
-0.01220703125	0.99462890625	-0.037109375
-0.01220703125	0.994140625	-0.04443359375
-0.01171875	0.99658203125	-0.0361328125
-0.0146484375	0.9951171875	-0.04248046875
-0.0068359375	0.994140625	-0.037109375
-0.0087890625	0.99609375	-0.03759765625
-0.01123046875	0.9951171875	-0.0400390625
-0.0166015625	0.97509765625	-0.0478515625
-0.0068359375	0.9970703125	-0.04736328125
-0.01708984375	0.990234375	-0.05322265625
-0.00341796875	0.994140625	-0.04296875
-0.00927734375	0.98486328125	-0.03857421875
