-7.7506065	-9.636795	-6.3814445	30832293151122
-6.151655	-6.783576	2.9154537	30832316863281
-6.0750585	-6.764427	2.867581	30832467589599
-6.0846334	-6.7740016	2.9824755	30832598601562
-6.1995277	-6.745278	2.8484318	30832626250488
-6.1612296	-6.7069798	2.666515	30832658293945
-6.0559096	-6.7069798	2.9441774	30832685759765
-6.1420803	-6.783576	3.039923	30832725707275
-6.1899533	-6.831449	3.0111992	30832749694091
-6.639958	-7.12826	4.3803616	30832776976806
-7.204857	-7.6835847	4.73462	30832804747802
-7.396348	-8.411251	4.96441	30832836486083
-7.9325233	-8.372953	7.3676243	30832868529540
-6.3814445	-6.486765	6.7548523	30832895995361
-6.6495323	-4.2080193	6.1612296	30832928008300
-7.2240057	-4.3612123	3.8537605	30832955474120
-4.016528	-8.363379	0.6271337	30832987212402
-3.9686553	-8.9761505	-2.321831	30833019255859
-2.6952388	-8.698488	-3.9878044	30833046721679
-2.494173	-9.359133	-0.17712937	30833074462158
-3.2026904	-9.407005	1.9579976	30833106200439
-0.37819514	-5.232497	0.59841	30833138243896
0.8186249	-6.975067	-4.8973875	30833165709716
-1.5462915	-9.531475	-6.984642	30833197905761
-0.8856468	-9.54105	-5.644203	30833225188476
-2.3888528	-7.8272033	-5.021857	30833256957275
-3.5569491	-5.7303743	-4.0644007	30833284697753
-3.173967	-9.378282	-8.401677	30833316466552
-3.346309	-6.5346375	-8.085716	30833344207031
-1.8526775	-5.653778	-7.808054	30833375945312
-2.360129	-6.103782	-8.5740185	30833407683593
-1.8143792	-6.1420803	-8.1623125	30833435424072
-1.4505459	-6.094208	-8.736787	30833467559081
-1.5654407	-6.1229315	-8.34423	30833494933349
-0.76117754	-5.82612	-6.9654927	30833526671630
-0.5313881	-6.4484663	-8.229335	30833554442626
-0.56968635	-5.950589	-6.869747	30833586180908
-0.13883112	-5.529309	-6.5825105	30833613951904
0.9526688	-5.021857	-8.727212	30833645659667
0.78990126	-5.481436	-8.32508	30833677703124
0.8281995	-5.538883	-8.037844	30833705168945
1.0388398	-5.328243	-9.943181	30833736907226
0.8090504	-5.0122824	-8.822957	30833764678222
0.56968635	-4.3612123	-8.066567	30833796416503
1.14416	-3.8537605	-8.851681	30833824187499
0.93351966	-4.3133397	-8.095291	30833855925781
0.751603	-5.06973	-8.056993	30833887755615
0.93351966	-4.8590894	-8.641041	30833915404540
0.6079846	-4.935686	-8.248484	30833947539550
0.85692316	-4.6867476	-8.2676325	30833974913818
0.665432	-5.787822	-9.0814705	30834006652099
0.5888355	-5.452712	-9.397431	30834034423095
0.5792609	-4.6675982	-8.248484	30834066161376
0.2441513	-5.873993	-8.296356	30834093901855
-0.014361841	-5.7112255	-8.152739	30834125701171
0.014361841	-5.1654754	-8.717637	30834157531005
-0.081383765	-5.8548436	-8.430401	30834185149413
0.20585304	-6.218677	-7.7793303	30834216887695
-0.062234644	-5.529309	-7.664436	30834244628173
0.2154276	-5.7782474	-8.372953	30834276366454
0.09095833	-6.113357	-7.4920936	30834308226806
0.14840569	-6.017611	-8.11444	30834353209716
0.2920241	-5.5101595	-8.11444	30834375518066
0.3398969	-5.835695	-7.9803963	30834407256347
0.47394073	-5.414414	-8.210186	30834435027343
0.25372586	-6.1995277	-7.5399666	30834466765624
0.12925656	-6.458041	-7.654861	30834506438476
0.23457673	-6.7548523	-7.176133	30834538298827
-0.20585304	-7.961247	-6.8793216	30834565947753
-0.4164934	-7.702734	-6.3527207	30834597808105
-0.44521707	-7.3771987	-6.7069798	30834625426513
-0.8952214	-7.5399666	-6.850598	30834657225829
-1.1154363	-9.033598	-6.9271946	30834684935790
-1.4601204	-7.9708214	-5.835695	30834716674072
-2.101616	-7.5591154	-5.950589	30834744445068
-1.8718265	-7.7793303	-6.2091026	30834776183349
-2.4845984	-7.8655014	-5.797396	30834808226806
-2.034594	-6.094208	-4.4856815	30834835692626
-1.7282082	-6.639958	-5.5963306	30834867552978
-1.9388485	-8.181462	-6.151655	30834895171386
-1.8909757	-7.894225	-5.2707953	30834926909667
-2.5037475	-7.482519	-5.692076	30834954680663
-2.666515	-7.2623043	-5.739949	30834986418945
-2.752686	-6.764427	-4.6771727	30835014189941
-1.9579976	-6.8410234	-4.610151	30835045928222
-1.0005416	-7.846352	-7.1665583	30835078032714
-0.36862057	-6.4963393	-6.7740016	30835105437499
1.2207564	-6.611234	-4.389936	30835137541992
2.819708	-10.441058	-6.0463347	30835164946777
2.427151	-10.5080805	-5.7016506	30835196685058
1.4792696	-9.349558	-3.0016246	30835224456054
1.1154363	-8.7750845	-0.33032233	30835256163818
0.59841	-9.004874	-0.44521707	30835283934814
-0.9526688	-9.033598	-1.2494801	30835315673095
-1.14416	-10.881488	-2.513322	30835347655517
-1.6803354	-9.29211	-2.0441687	30835375182372
-3.9782298	-9.234664	0.23457673	30835406920654
-6.2665496	-6.4197426	1.0771381	30835434752685
-6.8793216	-3.6239712	1.0388398	30835466429931
-5.8548436	-1.709059	1.4984187	30835494414550
-5.605905	-0.9526688	0.91437054	30835525939208
-5.998462	-0.64628285	-0.6845811	30835558074218
-6.831449	-4.782493	-1.0579889	30835585417968
-6.898471	-7.999545	-2.819708	30835617736083
-6.458041	-15.08472	-5.7782474	30835644927245
-5.538883	-15.371957	-1.0962871	30835676665527
-4.935686	-10.776168	0.77075213	30835704406005
-8.487848	-10.125097	-0.751603	30835736144286
-8.66019	-6.592085	-0.5888355	30835763945800
-7.348475	-8.602742	-6.304848	30835795653564
-12.5474615	-11.992137	-8.171887	30835827513915
-19.058163	-8.382527	8.286782	30835855162841
-8.430401	-1.383524	0.8186249	30835886901122
-7.482519	-3.777164	-2.7239625	30835914672118
-7.664436	-3.6526947	-3.2984362	30835946410400
-7.02294	-5.232497	-2.4463003	30835974150878
-8.506997	-6.5825105	-1.6324625	30836005889159
-8.784659	-8.372953	-2.4845984	30836033660156
-7.6069884	-9.474028	-2.800559	30836065398437
-7.156984	-8.822957	-1.6707608	30836097502929
-7.1186857	-7.875076	-1.4792696	30836124907714
-5.8835673	-8.497422	-3.384607	30836156645995
-6.5059137	-7.511243	-3.671844	30836184386474
-6.218677	-7.1091113	-4.8590894	30836216124755
-7.4729443	-8.497422	-4.581427	30836243895751
-7.0325146	-7.137835	-3.825037	30836275634033
-5.960164	-6.668681	-5.041006	30836307830077
-5.433563	-6.7931504	-5.835695	30836335143310
-5.7208	-6.180379	-4.6005764	30836366881591
-6.525063	-5.2516465	-3.1069448	30836394652587
-7.243155	-2.2356598	-3.9878044	30836426360351
-7.8846507	-0.9718179	-3.5378	30836454131347
-9.971905	-4.4473834	-2.6186423	30836485869628
-11.072979	-4.916537	-2.8101335	30836517729980
-16.817715	-1.3643749	-2.187787	30836545378906
-14.471948	0.54096264	8.382527	30836577544433
-6.7357035	-7.702734	-1.1058618	30836604857665
-6.1899533	-7.0803876	-1.3260766	30836636595947
-5.1367517	-7.6452866	-0.70373017	30836664366943
-5.7495236	-6.745278	0.014361841	30836696105224
-6.7548523	-7.501668	-0.46436617	30836723845702
-6.7740016	-6.9080453	-1.0962871	30836755583984
-7.137835	-7.434646	-1.2686293	30836787535888
-7.3197513	-8.085716	-1.3165021	30836815093261
-7.12826	-7.4729443	-1.0962871	30836846831542
-6.7261286	-7.4537954	-1.0292653	30836874572021
-6.8601727	-7.051664	-1.1824582	30836906310302
-6.7357035	-6.4197426	-1.1920328	30836934081298
-6.5059137	-6.4676156	-0.56968635	30836965819579
-6.6016593	-6.831449	-0.26330042	30836997649413
-6.8793216	-6.821874	-0.09095833	30837025298339
0.8856468	-9.991054	0.11968201	30861170775635
0.22500217	-10.105948	-2.8388572	30861222045166
0.6079846	-9.531475	-5.06973	30861253936035
0.8664977	-8.487848	-4.0644007	30861281584961
1.1824582	-8.918703	-4.2558923	30861313414795
1.2782038	-8.583593	-5.376116	30861341063721
1.4313968	-8.334655	-4.926111	30861372893555
1.5079932	-8.966576	-4.495256	30861400603516
2.5516202	0.46436617	4.715471	30933239287597
1.0196906	-7.6835847	-5.998462	30933358245117
1.0101161	-7.6452866	-5.941015	30933425688964
0.99096704	-7.6740103	-5.912291	30933457427245
1.0484143	-7.7601814	-6.151655	30933485198242
1.1920328	-7.808054	-6.017611	30933516936523
0.92394507	-7.769756	-6.0559096	30933552794677
1.0101161	-7.5399666	-5.835695	30933576445800
1.0196906	-7.46337	-6.218677	30933608336669
1.1824582	-7.922949	-6.4005938	30933635985595
1.1920328	-8.104865	-6.1612296	30933667937499
1.3930986	-8.066567	-5.988888	30933695494872
0.9430942	-7.7314577	-5.5963306	30933727263671
0.83777404	-7.6069884	-5.5101595	30933755034667
0.6845811	-7.3389006	-5.988888	30933786772949
0.78032666	-7.195282	-5.988888	30933826476318
1.0675635	-7.8655014	-6.391019	30933858336669
1.4313968	-7.9420977	-6.458041	30933885985595
1.3643749	-7.846352	-6.0367603	30933925780517
1.1345854	-7.6835847	-5.7782474	30933945494872
0.99096704	-7.5974135	-6.065484	30933981322509
1.2303311	-7.5399666	-5.519734	30934009124023
1.1058618	-7.808054	-6.180379	30934036742431
1.0867126	-8.34423	-6.6208086	30934068633300
1.0579889	-7.8367777	-5.9697385	30934096282226
1.1728836	-7.702734	-6.017611	30934128173095
1.1250108	-7.587839	-5.9218655	30934155822021
1.0292653	-7.4059224	-5.644203	30934187560302
1.0579889	-7.5208173	-5.586756	30934215331298
1.1728836	-7.4920936	-5.4718614	30934247100097
1.0579889	-7.5974135	-5.787822	30934278838378
1.2111819	-7.808054	-6.1229315	30934306609374
1.2590547	-7.9325233	-6.0846334	30934338378173
1.2016073	-7.9708214	-6.132506	30934366149169
1.2016073	-7.721883	-5.9027166	30934398009521
1.2494801	-7.894225	-6.1420803	30934425658447
1.2016073	-7.875076	-5.873993	30934457396728
1.1345854	-7.693159	-5.7112255	30934485167724
1.2877784	-7.6835847	-6.1612296	30934516906005
1.14416	-7.635712	-5.998462	30934544677001
1.0867126	-8.133589	-6.0463347	30934576445800
0.90479594	-8.32508	-5.998462	30934608397704
1.0484143	-8.152739	-5.845269	30934635955077
1.2016073	-8.11444	-5.4431376	30934667968017
1.3260766	-8.00912	-5.38569	30934695464355
1.0675635	-7.846352	-5.3952646	30934727202636
1.1058618	-7.5974135	-5.4239883	30934754973632
1.3548003	-7.3676243	-5.567607	30934786711913
1.776081	-7.3197513	-5.8835673	30934818572265
1.6420372	-7.46337	-5.7686725	30934846221191
1.5750152	-7.587839	-6.094208	30934877989990
1.5941644	-7.501668	-6.027186	30934905730468
1.8239537	-7.654861	-6.0367603	30934937468749
1.7282082	-7.788905	-5.8835673	30934965239745
1.7186337	-7.846352	-6.1612296	30934996978027
1.709059	-7.7793303	-5.960164	30935024749023
1.79523	-7.9037995	-6.0846334	30935056456786
1.6324625	-7.808054	-5.988888	30935088317138
1.6420372	-7.7123084	-5.998462	30935115996581
1.6037389	-7.5782647	-6.151655	30935147948486
1.709059	-7.587839	-6.2091026	30935175505859
1.5654407	-7.6261373	-6.132506	30935207244140
1.4984187	-7.56869	-6.2378263	30935234984618
1.5367169	-7.693159	-6.2091026	30935266722900
1.7377827	-7.7314577	-5.998462	30935298491699
1.469695	-7.7506065	-5.8835673	30935381407958
1.2782038	-7.7984796	-5.8165455	30935405608398
1.1058618	-7.4442205	-5.682502	30935445281249
1.1345854	-7.4729443	-5.692076	30935488921386
1.2782038	-7.4250717	-5.672927	30935516661865
1.383524	-7.5208173	-5.8835673	30935548552734
1.2782038	-7.875076	-6.218677	30935576201659
1.0196906	-8.066567	-6.094208	30935608031493
0.98139244	-8.056993	-6.1420803	30935635710937
1.0484143	-7.846352	-5.8165455	30935667418701
1.0771381	-7.7984796	-5.6250544	30935695220214
1.1058618	-7.9516726	-5.634629	30935726927978
0.99096704	-8.028269	-5.8931417	30935766600829
0.9430942	-8.200611	-5.845269	30935806273681
1.0867126	-7.9899707	-5.481436	30935838317138
1.4218222	-7.961247	-5.7782474	30935877684814
1.5845897	-8.286782	-5.7782474	30935905455810
1.6899099	-8.363379	-6.2378263	30935937194091
1.7377827	-7.9899707	-5.9218655	30935964965087
1.709059	-8.44955	-6.027186	30935996703368
1.8239537	-8.028269	-4.8590894	30936028563720
1.8526775	-8.200611	-5.7208	30936056212646
2.0441687	-7.808054	-5.5580325	30936088286620
2.1111906	-7.176133	-3.9399316	30936115721923
1.8048047	-8.430401	-4.96441	30936147460204
1.2494801	-7.855927	-4.658024	30936175231201
1.622888	-8.076141	-4.1792955	30936206969482
1.3643749	-9.18679	-4.610151	30936234770995
1.948423	-8.487848	-4.696322	30936266509277
1.7569319	-8.7750845	-4.9835587	30936294280273
1.6420372	-7.654861	-4.2175937	30936326018554
1.5558661	-8.085716	-4.08355	30936357878906
1.5175679	-8.32508	-4.342063	30936385527831
1.6037389	-8.171887	-4.2080193	30936417266113
1.8335283	-7.8176284	-4.0739756	30936445037109
2.0824668	-7.0995364	-5.0122824	30936476775390
1.9005502	-7.9803963	-5.433563	30936508666259
1.9579976	-8.056993	-5.299519	30936536284667
2.101616	-8.564445	-5.8835673	30936568358642
2.0058703	-8.497422	-6.1995277	30936595824462
2.1207652	-8.229335	-5.605905	30936627562743
2.321831	-8.210186	-5.7112255	30936655333740
2.1111906	-7.846352	-5.4239883	30936687072021
2.1590633	-8.104865	-5.4431376	30936714843017
2.3697038	-8.171887	-5.7016506	30936746581298
2.4845984	-7.741032	-5.979313	30936778441650
2.7814097	-7.894225	-6.4197426	30936806090576
2.819708	-8.459125	-6.180379	30936838286620
3.020774	-7.616563	-5.6250544	30936865599853
3.059072	-7.5974135	-5.49101	30936897338134
3.0303483	-7.482519	-5.49101	30936925109130
2.9920502	-8.353804	-5.567607	30936956847411
2.9824755	-8.104865	-5.462287	30936984618408
2.9920502	-7.549541	-5.1654754	30937016356689
2.972901	-7.482519	-5.155901	30937048278076
2.9346027	-7.3389006	-5.519734	30937075865966
2.7718353	-7.4250717	-5.672927	30937107604247
2.408002	-7.587839	-5.9027166	30937135375243
2.3984275	-7.348475	-4.926111	30937167113525
2.5516202	-7.855927	-5.088879	30937194884521
2.6186423	-8.4686985	-5.787822	30937226653320
2.408002	-9.110194	-5.759098	30937258513671
2.6090677	-8.621892	-3.930357	30937286162597
3.0973704	-8.957002	-4.121848	30937318785888
3.3271596	-8.353804	-4.236743	30937345671874
2.408002	-8.200611	-4.0356774	30937377410156
2.3792782	-8.420826	-3.671844	30937405181152
2.6952388	-8.937852	-3.690993	30937436919433
2.427151	-9.052747	-3.6526947	30937464720947
2.1207652	-8.392102	-3.4420545	30937496459228
2.4558747	-8.411251	-3.4037561	30937528777343
2.1303396	-8.822957	-3.231414	30937555937988
1.8814012	-8.411251	-3.3175852	30937587706786
1.8526775	-9.033598	-4.131423	30937615477783
1.5367169	-9.014449	-4.2175937	30937647216064
1.2016073	-8.641041	-4.0261025	30937674987060
0.85692316	-8.9761505	-4.303765	30937706694824
0.59841	-9.215514	-4.1792955	30937738829833
0.63670826	-9.378282	-3.7197168	30937766204101
0.70373017	-9.560199	-4.96441	30937797972900
0.71330476	-9.062322	-4.389936	30937825713378
0.77075213	-8.813383	-4.1792955	30937857451659
1.0675635	-8.439975	-4.275041	30937885222656
1.1824582	-8.439975	-4.9069624	30937916960937
1.2494801	-8.353804	-4.619725	30937944945556
1.0771381	-8.372953	-4.8590894	30937976500732
0.90479594	-8.420826	-4.9835587	30938008757812
1.1345854	-8.296356	-5.06973	30938036010009
1.4601204	-8.191036	-4.6293	30938064727050
1.2399056	-8.382527	-5.06973	30938095488769
1.1058618	-8.420826	-5.2133484	30938127227050
1.2303311	-8.286782	-4.8207912	30938154998046
1.1250108	-8.55487	-4.926111	30938186736327
1.0579889	-8.372953	-5.222923	30938214507324
1.2399056	-8.401677	-4.935686	30938246245605
1.1920328	-8.4686985	-5.1271772	30938278472167
1.1154363	-8.526146	-4.9739842	30938305754882
1.1728836	-8.698488	-5.088879	30938337493163
1.0579889	-8.4686985	-5.06973	30938365477783
1.1920328	-8.23891	-4.7441945	30938397002441
1.1154363	-8.487848	-4.926111	30938424773437
1.0579889	-8.497422	-5.146326	30938456511718
1.0388398	-7.7123084	-4.495256	30938488555175
1.383524	-7.5974135	-4.3707867	30938516020995
1.2111819	-9.454879	-6.668681	30938547789794
1.3452257	-8.23891	-5.414414	30938575530273
0.8473486	-7.894225	-5.950589	30938607268554
1.2207564	-9.033598	-6.639958	30938635039550
1.1633091	-8.277207	-5.960164	30938666777831
1.5654407	-5.988888	-5.0314317	30938698821288
1.0101161	-7.4442205	-6.438892	30938726287109
0.8664977	-7.693159	-6.6016593	30938758269531
1.2782038	-6.9176197	-5.232497	30938785796386
1.5941644	-8.842107	-6.9942164	30938817534667
1.1250108	-8.315506	-7.3676243	30938845305663
0.9526688	-7.7123084	-5.960164	30938877043945
1.0867126	-7.2240057	-7.894225	30938904814941
2.4654493	-9.31126	-7.0995364	30938936553222
1.79523	-7.9325233	-5.7112255	30938964324218
1.4026731	-6.47719	-5.1367517	30938996062499
2.4463003	-6.831449	-4.887813	30939027861816
1.862252	-8.143164	-6.9463434	30939055571777
2.1111906	-6.4005938	-6.2952733	30939087310058
1.9005502	-6.9942164	-6.8410234	30939115081054
2.1303396	-6.697405	-6.0367603	30939146819335
1.5941644	-6.5059137	-5.806971	30939174590331
2.3122563	-6.1995277	-6.678256	30939206328613
2.6569405	-7.4442205	-7.9325233	30939238555175
2.647366	-5.7208	-6.7357035	30939265837890
1.7665064	-7.4537954	-7.1186857	30939297576171
2.9250283	-7.2527294	-6.639958	30939325347167
2.1590633	-6.975067	-6.9559183	30939357085449
2.254809	-6.7261286	-5.462287	30939384856445
2.3314054	-6.975067	-6.3527207	30939416594726
2.3697038	-6.9559183	-8.133589	30939448485595
2.408002	-5.941015	-6.256975	30939476104003
2.6760898	-7.4059224	-5.873993	30939508269531
2.149489	-7.243155	-6.9942164	30939535613281
1.4888442	-7.8272033	-5.8548436	30939567351562
2.0250196	-7.616563	-5.433563	30939595122558
2.0537431	-7.5208173	-5.806971	30939626860839
2.2452345	-7.0995364	-6.984642	30939654631835
2.475024	-7.0133657	-6.668681	30939686370117
2.1303396	-7.051664	-5.7495236	30939718291503
1.948423	-6.4676156	-7.042089	30939745909911
1.622888	-7.3197513	-6.3431463	30939777648193
2.2260852	-7.6740103	-6.0463347	30939805419189
1.9675722	-7.329326	-6.132506	30939837157470
1.3165021	-7.0708127	-6.180379	30939864928466
1.5367169	-8.861256	-5.644203	30939896666747
0.69415563	-8.545295	-4.6293	30939928527099
0.5313881	-7.1091113	-5.06973	30939956176025
-0.03351096	-8.248484	-3.9878044	30939988341552
0.46436617	-8.736787	-6.132506	30940015685302
0.69415563	-5.8931417	-5.7686725	30940047423583
-0.5313881	-7.2623043	-4.648449	30940075194579
-0.90479594	-8.420826	-1.0867126	30940106932861
-0.2441513	-9.703817	-3.5569491	30940134703857
-0.32074776	-7.4059224	-2.1973617	30940166442138
-1.8431029	-10.910212	-4.4856815	30940198424560
-1.929274	-11.858093	-6.410168	30940225920898
-1.9771467	-9.636795	-2.580344	30940257659179
-2.7909844	-7.9708214	1.2973529	30940285430175
-3.3271596	-8.056993	2.8292825	30940317168456
-3.2792869	-9.330409	2.3505547	30940344939452
-2.9633265	-10.479357	1.4601204	30940376677734
-2.867581	-10.900637	-0.110107444	30940408721191
-3.1356685	-10.92936	-0.99096704	30940436187011
-3.365458	-10.431483	-0.8952214	30940468657714
-2.972901	-9.54105	0.05266008	30940495696288
-2.580344	-8.813383	1.0962871	30940527434570
-2.101616	-8.363379	0.9718179	30940555205566
-1.4505459	-8.66019	0.26330042	30940586943847
-1.2207564	-9.177217	-0.22500217	30940614714843
-0.8090504	-9.464453	-0.6271337	30940646453124
-0.92394507	-9.64637	-0.8473486	30940678649169
-1.3165021	-9.971905	-0.8664977	30940705962402
-1.4218222	-10.795317	-0.8856468	30940737975341
-2.0537431	-11.800646	-1.1154363	30940765471679
-3.126094	-11.666602	-0.63670826	30940797209960
-2.867581	-10.958084	-0.10053288	30940824980956
-2.666515	-10.278291	0.0718092	30940856719238
-2.6856642	-9.722966	-0.16755481	30940889037353
-2.7239625	-8.822957	-0.2154276	30940916228515
-2.4654493	-7.501668	-0.03351096	30940948058349
-1.8048047	-7.195282	-0.2441513	30940975737792
-1.4601204	-7.56869	-0.45479164	30941007476074
-1.6707608	-8.411251	-0.751603	30941035247070
-0.10053288	0.3877697	11.810221	30945189208252
0.44521707	1.0962871	13.035764	30945216216309
0.12925656	-2.1399143	10.603826	30945255492432
-1.1250108	-0.15798025	10.450633	30945287230713
-0.40691882	-0.78032666	10.670848	30945318968994
-0.56011176	-1.5845897	10.986808	30945346739990
-0.8090504	-0.32074776	10.268716	30945378478272
-0.6845811	1.2016073	9.052747	30945410216553
-1.6037389	0.665432	8.803808	30945445922119
-1.2973529	0.3111732	9.493176	30945477690918
-0.8856468	1.948423	9.904882	30945509703858
-1.469695	1.1728836	8.516571	30945537169678
-1.9675722	0.9718179	6.7357035	30945569030030
-1.622888	1.0005416	8.296356	30945596709473
-5.108028	0.2441513	9.043172	30945628569824
-2.2643836	0.9526688	10.374036	30945656218750
-0.61755913	0.47394073	8.794233	30945688018067
-0.92394507	0.56968635	9.512326	30945715697510
-1.9388485	0.751603	10.689997	30945747466309
-0.8186249	0.3111732	9.713391	30945775237305
-0.9718179	1.2016073	9.847435	30945807372315
-1.948423	0.8952214	10.6134	30945838835938
1.3165021	-0.10053288	11.341067	30945866484864
-2.8771553	0.77075213	8.861256	30945898406250
-2.4367256	1.7665064	9.033598	30945926024658
1.6420372	0.11968201	8.602742	30945957762940
-3.4707782	1.7186337	8.095291	30945985533936
-0.69415563	2.714388	10.747444	30946017272217
-2.2931073	1.0196906	9.177217	30946045043213
-3.0111992	0.56968635	8.957002	30946076781494
-2.0250196	1.5367169	9.110194	30946108916504
-1.948423	1.622888	9.215514	30946136321289
