1473868273074	14816932332763
1473868286466	0
1473868289534	0
1473868306161	0
1473868316261	0
1473868319779	0
1473868323550	0
1473868326770	0
1473868330166	0
1473868333994	0
1473868342138	0
1473868369510	0
1473868378130	0
1473868381208	0
1473868384222	0
1473868387243	0
1473868390236	0
1473868393356	0
